,name,year,selling_price,km_driven,fuel,transmission,owner
3576,Honda City 1.3 DX,2003,120000,165000,Petrol,Manual,LabelEncoder()
3577,Honda BR-V i-DTEC VX MT,2018,1040000,42000,Diesel,Manual,LabelEncoder()
3578,Hyundai Grand i10 CRDi Sportz,2014,390000,70000,Diesel,Manual,LabelEncoder()
3579,Tata Nano Lx BSIII,2011,65000,60000,Petrol,Manual,LabelEncoder()
3580,Volkswagen Polo Diesel Highline 1.2L,2013,320000,115000,Diesel,Manual,LabelEncoder()
3581,Volkswagen Ameo 1.5 TDI Highline,2017,720000,70000,Diesel,Manual,LabelEncoder()
3582,Maruti Swift ZXI ABS,2007,220000,80000,Petrol,Manual,LabelEncoder()
3583,Maruti Wagon R LXI BS IV,2011,225000,65000,Petrol,Manual,LabelEncoder()
3584,Tata Manza Aura (ABS) Quadrajet BS IV,2010,200000,150000,Diesel,Manual,LabelEncoder()
3585,Toyota Etios GD,2015,434999,75000,Diesel,Manual,LabelEncoder()
3586,Ford Figo Diesel Titanium,2012,300000,63700,Diesel,Manual,LabelEncoder()
3587,Honda Amaze VX i-DTEC,2018,700000,74800,Diesel,Manual,LabelEncoder()
3588,Ford Endeavour 2.5L 4X2 MT,2009,500000,105000,Diesel,Manual,LabelEncoder()
3589,Renault Duster 85PS Diesel RxE,2016,500000,40000,Diesel,Manual,LabelEncoder()
3590,Maruti Ritz LDi,2016,400000,90000,Diesel,Manual,LabelEncoder()
3591,Toyota Corolla Altis D-4D J,2015,825000,75000,Diesel,Manual,LabelEncoder()
3592,Maruti Swift Dzire VDI,2018,720000,15000,Diesel,Manual,LabelEncoder()
3593,Maruti 800 AC Uniq,2009,110000,30000,Petrol,Manual,LabelEncoder()
3594,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014,600000,100000,Diesel,Manual,LabelEncoder()
3595,Mahindra Scorpio VLX 2WD AT BSIV,2009,275000,155000,Diesel,Automatic,LabelEncoder()
3596,Land Rover Range Rover Evoque 2.2L Dynamic,2012,2349000,149000,Diesel,Automatic,LabelEncoder()
3597,Hyundai i20 1.4 Sportz,2017,740000,60000,Diesel,Manual,LabelEncoder()
3598,Maruti Baleno Alpha 1.3,2017,800000,90000,Diesel,Manual,LabelEncoder()
3599,Hyundai Verna CRDi 1.6 SX Option,2019,1100000,100000,Diesel,Manual,LabelEncoder()
3600,BMW X1 sDrive20d,2012,750000,100000,Diesel,Automatic,LabelEncoder()
3601,Maruti Alto K10 2010-2014 VXI,2012,200000,90000,Petrol,Manual,LabelEncoder()
3602,Tata Spacio SA 6 Seater,2009,210000,75000,Diesel,Manual,LabelEncoder()
3603,Maruti Swift VDI BSIV,2009,270000,120000,Diesel,Manual,LabelEncoder()
3604,Toyota Etios 1.4 VXD,2016,630000,90000,Diesel,Manual,LabelEncoder()
3605,Hyundai Xcent 1.2 Kappa S,2015,375000,55000,Petrol,Manual,LabelEncoder()
3606,Mahindra Xylo D2,2010,300000,70000,Diesel,Manual,LabelEncoder()
3607,Mahindra Bolero Power Plus SLX,2016,580000,95000,Diesel,Manual,LabelEncoder()
3608,Hyundai Verna 1.4 CRDi,2014,550000,50000,Diesel,Manual,LabelEncoder()
3609,Maruti Ciaz ZDi Plus SHVS,2016,750000,50000,Diesel,Manual,LabelEncoder()
3610,Maruti Omni E MPI STD BS IV,2014,250000,60516,Petrol,Manual,LabelEncoder()
3611,Hyundai Verna 1.6 SX,2012,434999,235000,Diesel,Manual,LabelEncoder()
3612,Mercedes-Benz E-Class 280 CDI,2007,900000,76731,Diesel,Automatic,LabelEncoder()
3613,Maruti Swift ZDI,2016,685000,64000,Diesel,Manual,LabelEncoder()
3614,Maruti Swift VDI BSIV,2014,540000,65000,Diesel,Manual,LabelEncoder()
3615,Honda City i-VTEC CVT ZX,2018,1165000,13000,Petrol,Automatic,LabelEncoder()
3616,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,610000,77000,Diesel,Manual,LabelEncoder()
3617,Hyundai EON Era,2011,254999,24000,Petrol,Manual,LabelEncoder()
3618,Nissan Micra Active XV,2014,280000,63840,Petrol,Manual,LabelEncoder()
3619,Tata Tiago 1.2 Revotron XT,2017,370000,25000,Petrol,Manual,LabelEncoder()
3620,Tata New Safari DICOR 2.2 EX 4x2,2011,459999,76400,Diesel,Manual,LabelEncoder()
3621,Maruti Zen LX,1998,42000,70000,Petrol,Manual,LabelEncoder()
3623,Fiat Linea Active (Diesel),2011,190000,80000,Diesel,Manual,LabelEncoder()
3624,Fiat Punto 1.4 Emotion,2010,165000,100000,Petrol,Manual,LabelEncoder()
3625,Ford EcoSport 1.5 Diesel Trend Plus BSIV,2017,710000,40000,Diesel,Manual,LabelEncoder()
3626,Hyundai Creta 1.6 SX Option,2018,1200000,15000,Petrol,Manual,LabelEncoder()
3627,Maruti Zen Estilo LXI BS IV,2011,229999,70000,Petrol,Manual,LabelEncoder()
3628,Renault KWID RXT,2018,310000,15000,Petrol,Manual,LabelEncoder()
3629,Maruti Wagon R VXI BS IV,2015,320000,40000,Petrol,Manual,LabelEncoder()
3630,Maruti 800 AC,2006,100000,54000,Petrol,Manual,LabelEncoder()
3631,Hyundai Verna CRDi,2009,160000,90000,Diesel,Manual,LabelEncoder()
3632,Maruti 800 AC BSIII,2007,60000,52000,Petrol,Manual,LabelEncoder()
3633,Tata Indigo LS,2012,100000,200000,Diesel,Manual,LabelEncoder()
3634,Chevrolet Beat Diesel LT,2016,350000,35000,Diesel,Manual,LabelEncoder()
3635,Renault Duster 110PS Diesel RxZ AWD,2017,700000,60000,Diesel,Manual,LabelEncoder()
3636,Maruti Alto K10 VXI,2017,300000,31489,Petrol,Manual,LabelEncoder()
3637,Hyundai i20 1.4 Asta Option,2018,830000,40000,Diesel,Manual,LabelEncoder()
3647,Hyundai Verna Transform VTVT,2010,229999,70000,Petrol,Manual,LabelEncoder()
3648,Hyundai i20 Magna Optional 1.4 CRDi,2013,400000,100000,Diesel,Manual,LabelEncoder()
3649,Maruti Gypsy King Hard Top Ambulance BSIV,2005,300000,70000,Petrol,Manual,LabelEncoder()
3650,Ford Figo Diesel Celebration Edition,2013,300000,50000,Diesel,Manual,LabelEncoder()
3651,Ford Fiesta 1.4 SXi TDCi,2009,80000,180000,Diesel,Manual,LabelEncoder()
3652,Maruti 800 AC,2008,80000,50000,Petrol,Manual,LabelEncoder()
3653,Maruti Esteem Vxi,2007,100000,90000,Petrol,Manual,LabelEncoder()
3654,Tata Indica Vista Quadrajet LS,2012,300000,110000,Diesel,Manual,LabelEncoder()
3655,Maruti Baleno Zeta Automatic,2018,700000,26000,Petrol,Automatic,LabelEncoder()
3656,Maruti Vitara Brezza ZDi Plus,2016,975000,65000,Diesel,Manual,LabelEncoder()
3657,Chevrolet Captiva LT,2009,500000,130000,Diesel,Manual,LabelEncoder()
3658,Renault Duster 85PS Diesel RxL Optional,2013,550000,75000,Diesel,Manual,LabelEncoder()
3659,Nissan Terrano XV Premium 110 PS,2014,550000,110000,Diesel,Manual,LabelEncoder()
3660,Maruti Alto K10 2010-2014 VXI,2014,240000,50000,Petrol,Manual,LabelEncoder()
3661,Maruti 800 Std,1997,50000,80000,Petrol,Manual,LabelEncoder()
3662,Tata Indica Vista Aura 1.2 Safire,2009,120000,80000,Petrol,Manual,LabelEncoder()
3663,Maruti Alto 800 LXI,2013,900000,60000,Petrol,Manual,LabelEncoder()
3664,Honda City 1.5 V MT,2009,250000,90000,Petrol,Manual,LabelEncoder()
3665,Renault KWID 1.0 RXT Optional,2017,280000,36000,Petrol,Manual,LabelEncoder()
3666,Tata Indica Vista Terra Quadrajet 1.3L BS IV,2010,85000,87000,Diesel,Manual,LabelEncoder()
3667,Tata Indica Vista Terra 1.4 TDI,2011,90000,80000,Diesel,Manual,LabelEncoder()
3668,Chevrolet Enjoy TCDi LT 8 Seater,2015,500000,50000,Diesel,Manual,LabelEncoder()
3669,Maruti 800 Std,2013,200000,60000,Petrol,Manual,LabelEncoder()
3670,Renault KWID RXT,2015,250000,50000,Petrol,Manual,LabelEncoder()
3671,Maruti Swift Dzire VDI,2014,185000,40000,Diesel,Manual,LabelEncoder()
3672,Hyundai i10 Magna 1.1,2008,100000,60000,Petrol,Manual,LabelEncoder()
3673,Toyota Etios VXD,2015,610000,55000,Diesel,Manual,LabelEncoder()
3674,Mahindra Quanto C8,2012,290000,80000,Diesel,Manual,LabelEncoder()
3675,Mahindra Xylo E9,2012,300000,295000,Diesel,Manual,LabelEncoder()
3676,Hyundai EON Era Plus,2015,225000,80000,Petrol,Manual,LabelEncoder()
3677,Maruti Alto K10 VXI,2017,320000,50000,Petrol,Manual,LabelEncoder()
3678,Tata Indigo CR4,2012,135000,158000,Diesel,Manual,LabelEncoder()
3679,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2006,400000,400000,Diesel,Manual,LabelEncoder()
3687,Nissan Sunny XL,2016,600000,19495,Petrol,Manual,LabelEncoder()
3688,Renault Duster 85PS Diesel RxL Plus,2013,570000,62668,Diesel,Manual,LabelEncoder()
3689,Mahindra XUV500 W6 2WD,2013,850000,85710,Diesel,Manual,LabelEncoder()
3690,Ford Figo Diesel EXI,2011,250000,55130,Diesel,Manual,LabelEncoder()
3691,Ford Ecosport 1.5 DV5 MT Titanium,2014,580000,63356,Diesel,Manual,LabelEncoder()
3692,Toyota Fortuner 3.0 Diesel,2012,1680000,129627,Diesel,Manual,LabelEncoder()
3693,Chevrolet Spark 1.0 LT,2010,180000,15000,Petrol,Manual,LabelEncoder()
3694,Tata Tiago 1.2 Revotron XE,2017,300000,50000,Petrol,Manual,LabelEncoder()
3695,Toyota Etios Liva VX,2012,269000,70000,Petrol,Manual,LabelEncoder()
3696,Maruti Alto K10 VXI,2018,231999,20000,Petrol,Manual,LabelEncoder()
3697,Chevrolet Beat LS,2011,150000,60000,Petrol,Manual,LabelEncoder()
3698,Hyundai Grand i10 Asta Option,2017,495000,5000,Petrol,Manual,LabelEncoder()
3699,Maruti Ciaz VXi,2014,700000,15000,Petrol,Manual,LabelEncoder()
3700,Datsun GO Plus T BSIV,2018,400000,4400,Petrol,Manual,LabelEncoder()
3701,Mahindra Xylo H4,2019,599000,15000,Diesel,Manual,LabelEncoder()
3702,Renault Duster 85PS Diesel RxL Optional,2013,421000,45000,Diesel,Manual,LabelEncoder()
3703,Ford EcoSport 1.5 Diesel Trend BSIV,2018,841000,1000,Diesel,Manual,LabelEncoder()
3704,Hyundai i10 Magna 1.1L,2014,295000,38500,Petrol,Manual,LabelEncoder()
3705,Hyundai i10 Sportz,2011,220000,25000,Petrol,Manual,LabelEncoder()
3706,Ford Classic 1.4 Duratorq LXI,2013,250000,35000,Diesel,Manual,LabelEncoder()
3707,Toyota Fortuner 3.0 Diesel,2009,1100000,110000,Diesel,Manual,LabelEncoder()
3708,Hyundai Verna 1.6 VTVT,2012,300000,40000,Petrol,Manual,LabelEncoder()
3709,Chevrolet Aveo U-VA 1.2,2007,80000,110000,Petrol,Manual,LabelEncoder()
3710,Chevrolet Beat Diesel LT,2013,215000,20000,Diesel,Manual,LabelEncoder()
3711,Hyundai EON Magna Plus,2012,245000,14987,Petrol,Manual,LabelEncoder()
3712,Ford EcoSport 1.5 TDCi Titanium BSIV,2016,650000,25061,Diesel,Manual,LabelEncoder()
3713,Ford Ecosport 1.5 Diesel Titanium,2017,760000,42494,Diesel,Manual,LabelEncoder()
3714,Honda Amaze S i-Dtech,2014,395000,44875,Diesel,Manual,LabelEncoder()
3715,Ford Figo Diesel EXI,2014,280000,89741,Diesel,Manual,LabelEncoder()
3716,Honda Jazz 1.5 S i DTEC,2016,495000,65000,Diesel,Manual,LabelEncoder()
3717,Honda Jazz 1.5 VX i DTEC,2016,525000,35000,Diesel,Manual,LabelEncoder()
3718,Toyota Innova 2.5 GX 8 STR BSIV,2009,420000,347089,Diesel,Manual,LabelEncoder()
3719,Tata New Safari DICOR 2.2 VX 4x2,2010,210000,34500,Diesel,Manual,LabelEncoder()
3720,Hyundai i20 Active 1.2 S,2018,650000,30000,Petrol,Manual,LabelEncoder()
3721,BMW 3 Series 320d Luxury Line,2018,2300000,39000,Diesel,Automatic,LabelEncoder()
3722,Ford Freestyle Titanium Plus Diesel BSIV,2019,525000,16000,Diesel,Manual,LabelEncoder()
3723,Maruti Wagon R LXI CNG,2010,195000,80000,CNG,Manual,LabelEncoder()
3724,Maruti Ertiga SHVS VDI,2016,650000,60000,Diesel,Manual,LabelEncoder()
3725,Mahindra TUV 300 T6 Plus,2015,540000,110000,Diesel,Manual,LabelEncoder()
3726,Maruti Alto 800 LXI,2014,180000,61000,Petrol,Manual,LabelEncoder()
3728,Maruti Ertiga SHVS ZDI Plus,2018,980000,50000,Diesel,Manual,LabelEncoder()
3729,Fiat Grande Punto EVO 90HP 1.3 Sport,2014,250000,90000,Diesel,Manual,LabelEncoder()
3730,Hyundai Grand i10 1.2 Kappa Sportz AT,2018,550000,35000,Petrol,Automatic,LabelEncoder()
3731,Volkswagen Vento 1.6 Highline,2015,509999,43000,Petrol,Manual,LabelEncoder()
3732,Maruti Alto K10 LXI,2017,320000,50000,Petrol,Manual,LabelEncoder()
3733,Hyundai EON D Lite,2016,275000,25000,Petrol,Manual,LabelEncoder()
3734,Mahindra XUV500 W8 2WD,2013,550000,222252,Diesel,Manual,LabelEncoder()
3735,Maruti Wagon R VXI Minor,2009,145000,50000,Petrol,Manual,LabelEncoder()
3736,Fiat Grande Punto Emotion 90Hp,2013,250000,80000,Diesel,Manual,LabelEncoder()
3737,Hyundai Verna 1.6 SX,2012,520000,35000,Diesel,Manual,LabelEncoder()
3738,Maruti Alto LXi,2007,95000,85000,Petrol,Manual,LabelEncoder()
3739,Toyota Innova 2.5 V Diesel 7-seater,2011,725000,110000,Diesel,Manual,LabelEncoder()
3740,Maruti 800 AC,2006,55000,70000,Petrol,Manual,LabelEncoder()
3741,Honda City i DTEC VX,2014,600000,100000,Diesel,Manual,LabelEncoder()
3742,Volkswagen Vento New Diesel Highline,2013,330000,120000,Diesel,Manual,LabelEncoder()
3743,Maruti Swift Dzire VDI,2015,470000,89000,Diesel,Manual,LabelEncoder()
3744,Maruti Swift ZDi,2013,365000,120000,Diesel,Manual,LabelEncoder()
3745,Hyundai EON Magna Plus,2013,250000,40000,Petrol,Manual,LabelEncoder()
3746,Maruti Wagon R VXI BS IV,2017,430000,17000,Petrol,Manual,LabelEncoder()
3747,Maruti Swift VDI,2013,400000,125000,Diesel,Manual,LabelEncoder()
3748,Maruti Swift Dzire ZXI,2015,615000,110000,Petrol,Manual,LabelEncoder()
3749,Ford Figo Diesel Titanium,2011,150000,120000,Diesel,Manual,LabelEncoder()
3750,Ford Figo Diesel ZXI,2014,240000,90000,Diesel,Manual,LabelEncoder()
3751,Mahindra Scorpio S10 7 Seater,2014,800000,90000,Diesel,Manual,LabelEncoder()
3752,Hyundai EON LPG Magna Plus,2015,240000,110000,LPG,Manual,LabelEncoder()
3753,Ford Ecosport 1.5 DV5 MT Titanium,2014,600000,87000,Diesel,Manual,LabelEncoder()
3754,Mahindra Scorpio LX,2014,800000,15000,Diesel,Manual,LabelEncoder()
3756,Ford Fiesta Classic 1.6 Duratec CLXI,2012,350000,38000,Petrol,Manual,LabelEncoder()
3757,Honda City 1.5 V MT,2011,300000,64000,Petrol,Manual,LabelEncoder()
3758,Tata Sumo Gold EX BSIII,2015,399000,55250,Diesel,Manual,LabelEncoder()
3759,Mahindra Bolero DI,2011,300000,110000,Diesel,Manual,LabelEncoder()
3760,Maruti A-Star AT VXI,2012,150000,70000,Petrol,Automatic,LabelEncoder()
3761,Chevrolet Cruze LTZ,2010,320000,60000,Diesel,Manual,LabelEncoder()
3762,Tata Hexa XM,2018,1280000,17000,Diesel,Manual,LabelEncoder()
3763,Renault KWID 1.0 RXT Optional,2017,300000,13000,Petrol,Manual,LabelEncoder()
3764,Nissan Terrano XL Plus ICC WT20 SE,2016,1000000,60000,Diesel,Manual,LabelEncoder()
3765,Mitsubishi Pajero Sport 4X4,2012,1090000,120000,Diesel,Manual,LabelEncoder()
3766,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,450000,97000,Diesel,Manual,LabelEncoder()
3767,Tata Indica GLS BS IV,2007,60000,130000,Petrol,Manual,LabelEncoder()
3768,Maruti Swift Dzire ZXI,2013,500000,50000,Petrol,Manual,LabelEncoder()
3769,Tata Indigo CR4,2012,200000,120000,Diesel,Manual,LabelEncoder()
3771,Maruti Alto LXi,2006,60000,100000,Petrol,Manual,LabelEncoder()
3773,Hyundai Accent Executive CNG,2012,185000,67000,CNG,Manual,LabelEncoder()
3774,Maruti Alto K10 VXI,2015,155000,60000,Petrol,Manual,LabelEncoder()
3775,Maruti Swift VXI,2019,600000,5000,Petrol,Manual,LabelEncoder()
3776,Renault KWID RXE,2016,300000,20000,Petrol,Manual,LabelEncoder()
3777,Hyundai Creta 1.6 E Plus,2018,850000,12500,Petrol,Manual,LabelEncoder()
3778,Maruti Eeco CNG 5 Seater AC BSIV,2019,470000,4000,CNG,Manual,LabelEncoder()
3779,Ford Figo 1.2P Titanium MT,2019,600000,25000,Petrol,Manual,LabelEncoder()
3780,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,700000,70000,Diesel,Manual,LabelEncoder()
3781,Maruti Wagon R LXI DUO BSIII,2007,70000,162000,LPG,Manual,LabelEncoder()
3782,Toyota Fortuner 3.0 Diesel,2010,1250000,205000,Diesel,Manual,LabelEncoder()
3783,Audi A6 2.8 FSI,2008,650000,70000,Petrol,Automatic,LabelEncoder()
3784,Hyundai Xcent 1.2 CRDi S,2018,450000,70000,Diesel,Manual,LabelEncoder()
3785,Mahindra XUV500 W8 2WD,2014,750000,100000,Diesel,Manual,LabelEncoder()
3786,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,775000,70000,Diesel,Manual,LabelEncoder()
3787,Hyundai Santa Fe 4X4,2011,800000,220000,Diesel,Manual,LabelEncoder()
3788,Honda Amaze E i-Vtech,2015,360000,80000,Petrol,Manual,LabelEncoder()
3789,Toyota Corolla Altis Diesel D4DG,2010,250000,120000,Diesel,Manual,LabelEncoder()
3790,Jeep Compass 2.0 Longitude Option BSIV,2017,1490000,22038,Diesel,Manual,LabelEncoder()
3791,Nissan Terrano XL 110 PS,2013,600000,80000,Diesel,Manual,LabelEncoder()
3792,Maruti Alto LX,2010,120000,90000,Petrol,Manual,LabelEncoder()
3793,Tata New Safari DICOR 2.2 EX 4x2,2012,320000,140000,Diesel,Manual,LabelEncoder()
3794,Mahindra Thar 4X2,2011,400000,120000,Diesel,Manual,LabelEncoder()
3795,Maruti Swift Dzire ZDI,2015,302000,60000,Diesel,Manual,LabelEncoder()
3797,Maruti Swift Dzire LXI Option,2014,150000,60000,Petrol,Manual,LabelEncoder()
3798,Tata Indica Vista Aura Plus 1.3 Quadrajet,2012,200000,90000,Diesel,Manual,LabelEncoder()
3800,Maruti Swift Vdi BSIII,2008,120000,175000,Diesel,Manual,LabelEncoder()
3801,Mahindra XUV500 W7 BSIV,2019,1400000,10000,Diesel,Manual,LabelEncoder()
3802,Hyundai i20 1.2 Asta Option,2017,620000,65000,Petrol,Manual,LabelEncoder()
3803,Toyota Innova 2.5 GX 8 STR BSIV,2012,449000,90000,Diesel,Manual,LabelEncoder()
3805,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,600000,2500,Petrol,Manual,LabelEncoder()
3807,Chevrolet Beat Diesel LT,2012,250000,40000,Diesel,Manual,LabelEncoder()
3808,Maruti Baleno RS 1.0 Petrol,2018,550000,63000,Petrol,Manual,LabelEncoder()
3813,Skoda Rapid 1.5 TDI Ambition,2014,360000,70000,Diesel,Manual,LabelEncoder()
3814,Skoda Superb LK 1.8 TSI AT,2012,650000,60000,Petrol,Automatic,LabelEncoder()
3815,Ford Fiesta 1.5 TDCi Titanium,2012,199000,92000,Diesel,Manual,LabelEncoder()
3816,Mahindra Quanto C6,2014,285000,89126,Diesel,Manual,LabelEncoder()
3817,Volkswagen Jetta 1.9 TDI Comfortline DSG,2009,260000,134000,Diesel,Automatic,LabelEncoder()
3818,Maruti Ciaz 1.4 AT Zeta,2019,869999,15000,Petrol,Automatic,LabelEncoder()
3819,Hyundai Grand i10 1.2 CRDi Magna,2016,425000,42500,Diesel,Manual,LabelEncoder()
3820,Chevrolet Cruze LTZ AT,2012,490000,42000,Diesel,Automatic,LabelEncoder()
3821,Mahindra XUV500 AT W8 FWD,2015,750000,70000,Diesel,Automatic,LabelEncoder()
3822,Honda City 1.5 EXI,2004,125000,110000,Petrol,Manual,LabelEncoder()
3823,Fiat Linea 1.3 Emotion,2014,221000,131365,Diesel,Manual,LabelEncoder()
3824,Volkswagen Vento 1.5 TDI Highline AT,2016,724000,48980,Diesel,Automatic,LabelEncoder()
3825,Honda Amaze VX AT i-Vtech,2014,440000,46000,Petrol,Automatic,LabelEncoder()
3826,Chevrolet Spark 1.0 LS,2009,70000,60000,Petrol,Manual,LabelEncoder()
3827,Maruti Baleno Delta Diesel,2015,511000,58000,Diesel,Manual,LabelEncoder()
3828,Maruti S-Cross Alpha DDiS 200 SH,2016,790000,22000,Diesel,Manual,LabelEncoder()
3829,Hyundai i20 1.2 Asta Option,2017,640000,37000,Petrol,Manual,LabelEncoder()
3830,Hyundai Santro Xing GLS,2009,120000,70000,Petrol,Manual,LabelEncoder()
3831,Chevrolet Beat Diesel LT,2012,126000,98900,Diesel,Manual,LabelEncoder()
3832,Chevrolet Beat Diesel LT,2012,120000,125000,Diesel,Manual,LabelEncoder()
3833,Mahindra TUV 300 T4 Plus,2017,650000,60000,Diesel,Manual,LabelEncoder()
3834,Hyundai Grand i10 Asta,2014,450000,80000,Petrol,Manual,LabelEncoder()
3835,Maruti Zen Estilo LXI Green (CNG),2010,110000,80000,CNG,Manual,LabelEncoder()
3836,Mahindra Bolero Power Plus Plus AC BSIV PS,2017,600000,40000,Diesel,Manual,LabelEncoder()
3837,Mahindra XUV500 W8 4WD,2012,620000,80000,Diesel,Manual,LabelEncoder()
3838,Ford Ecosport 1.5 DV5 MT Titanium,2014,600000,30000,Diesel,Manual,LabelEncoder()
3839,Mahindra Bolero Power Plus ZLX,2018,795000,35000,Diesel,Manual,LabelEncoder()
3840,Tata Winger Deluxe - Hi Roof (AC),2011,300000,180000,Diesel,Manual,LabelEncoder()
3841,Renault Lodgy 85PS RxL,2015,495000,60000,Diesel,Manual,LabelEncoder()
3844,Tata Hexa XTA,2018,1350000,34000,Diesel,Automatic,LabelEncoder()
3845,Mahindra Xylo D4,2014,350000,145000,Diesel,Manual,LabelEncoder()
3846,Datsun RediGO AMT 1.0 S,2018,300000,25000,Petrol,Automatic,LabelEncoder()
3850,Nissan Sunny XL D,2018,500000,70000,Diesel,Manual,LabelEncoder()
3851,Audi Q3 35 TDI Quattro Technology,2017,2575000,36000,Diesel,Automatic,LabelEncoder()
3852,Honda Brio VX,2014,345000,58000,Petrol,Manual,LabelEncoder()
3853,Tata Indigo CR4,2013,220000,100000,Diesel,Manual,LabelEncoder()
3856,Maruti 800 AC,1999,50000,100000,Petrol,Manual,LabelEncoder()
3857,Honda Jazz Select Edition,2017,585000,14000,Petrol,Manual,LabelEncoder()
3859,Maruti Swift Dzire AMT VXI,2018,625000,13800,Petrol,Automatic,LabelEncoder()
3860,Hyundai Creta 1.6 SX Automatic,2017,1035000,23000,Petrol,Automatic,LabelEncoder()
3862,Mahindra Xylo D4,2017,600000,99700,Diesel,Manual,LabelEncoder()
3863,Toyota Fortuner 2.8 4WD AT BSIV,2019,3100000,5000,Diesel,Automatic,LabelEncoder()
3864,Honda City i-DTEC SV,2014,650000,49654,Diesel,Manual,LabelEncoder()
3865,Hyundai Grand i10 Asta,2016,550000,45457,Petrol,Manual,LabelEncoder()
3866,Hyundai Creta 1.6 CRDi SX,2017,1260000,39221,Diesel,Manual,LabelEncoder()
3867,Hyundai i20 Sportz 1.2,2016,660000,48220,Petrol,Manual,LabelEncoder()
3868,Hyundai i20 Sportz 1.2,2017,700000,11114,Petrol,Manual,LabelEncoder()
3869,Hyundai Getz 1.5 CRDi GVS,2008,235000,60208,Diesel,Manual,LabelEncoder()
3870,Volkswagen Vento 1.5 TDI Highline,2013,475000,80000,Diesel,Manual,LabelEncoder()
3871,Mercedes-Benz E-Class 280 CDI Elegance,2008,795000,98600,Diesel,Automatic,LabelEncoder()
3872,Audi RS7 2015-2019 Sportback Performance,2016,8900000,13000,Petrol,Automatic,LabelEncoder()
3873,Audi Q5 3.0 TDI Quattro Technology,2015,3200000,30000,Diesel,Automatic,LabelEncoder()
3874,MG Hector Smart AT,2019,1860000,18000,Petrol,Automatic,LabelEncoder()
3875,Land Rover Range Rover 4.4 Diesel LWB Vogue SE,2010,4200000,100000,Diesel,Automatic,LabelEncoder()
3876,Honda City VX CVT,2015,850000,58000,Petrol,Automatic,LabelEncoder()
3877,Mahindra Xylo D4,2017,585000,85441,Diesel,Manual,LabelEncoder()
3878,Mahindra Verito 1.5 D4 BSIV,2015,380000,64541,Diesel,Manual,LabelEncoder()
3879,Maruti Swift Dzire VDI,2019,650000,35000,Diesel,Manual,LabelEncoder()
3881,Nissan Micra Active XV,2017,434999,16267,Petrol,Manual,LabelEncoder()
3882,Volkswagen Vento 1.5 TDI Highline,2013,525000,71500,Diesel,Manual,LabelEncoder()
3883,BMW 5 Series 520d Luxury Line,2019,4800000,12999,Diesel,Automatic,LabelEncoder()
3884,Chevrolet Aveo U-VA 1.2 LS,2008,160000,80000,Petrol,Manual,LabelEncoder()
3885,Maruti Zen Estilo 1.1 LXI BSIII,2007,160000,90000,Petrol,Manual,LabelEncoder()
3888,Hyundai Creta 1.6 VTVT S,2017,900000,14700,Petrol,Manual,LabelEncoder()
3889,Maruti Alto LX,2000,61000,90000,Petrol,Manual,LabelEncoder()
3890,Maruti Wagon R LXI BS IV,2017,400000,50000,Petrol,Manual,LabelEncoder()
3891,Hyundai Santro Xing XS,2009,150000,100000,Petrol,Manual,LabelEncoder()
3892,Volkswagen Polo GT 1.0 TSI,2019,950000,24000,Petrol,Automatic,LabelEncoder()
3894,Hyundai Getz GLX,2007,110000,90000,Petrol,Manual,LabelEncoder()
3895,Tata Bolt Revotron XM,2015,375000,30000,Petrol,Manual,LabelEncoder()
3896,Datsun GO Plus T Option,2017,350000,80000,Petrol,Manual,LabelEncoder()
3897,Hyundai i20 Magna 1.4 CRDi (Diesel),2012,310000,92686,Diesel,Manual,LabelEncoder()
3898,Tata Indica GLS BS IV,2010,90000,300000,Petrol,Manual,LabelEncoder()
3899,Volkswagen Vento Petrol Highline,2011,350000,90000,Petrol,Manual,LabelEncoder()
